客户ID,网龄(月),月费,总费用,是否有电话服务,是否有网络服务,是否有在线安全服务,是否有技术支持,是否有流媒体电视,合同类型,是否无纸化账单,支付方式,是否流失
CU1057,8,49.74775289781708,397.98202318253664,0,0,1,1,1,月付,0,信用卡,0
CU1058,21,67.96178101770182,1427.1974013717384,1,0,1,1,1,年付,1,电子支票,0
CU1059,30,31.39626975486432,941.8880926459296,1,0,1,0,0,月付,0,信用卡,0
CU1060,11,104.92478655051815,1154.1726520556997,0,1,1,1,1,年付,1,信用卡,1
CU1061,23,20.785999787099346,478.07799510328493,0,0,0,1,0,年付,1,信用卡,0
CU1062,14,100.43931873362101,1406.150462270694,1,1,0,1,0,月付,1,邮寄支票,1
CU1063,48,116.7981390544103,5606.310674611695,0,0,0,1,1,两年付,0,电子支票,1
CU1064,56,95.77262077317114,5363.266763297584,1,0,1,1,1,年付,0,信用卡,0
CU1065,64,54.78016722718282,3505.9307025397006,1,1,1,1,0,两年付,0,邮寄支票,0
CU1066,34,28.670455903409156,974.7955007159113,1,0,0,1,0,两年付,0,信用卡,0
CU1067,63,22.97928928220016,1447.69522477861,0,0,1,0,0,两年付,0,电子支票,0
CU1068,67,73.50081190969749,4924.5543979497315,1,0,1,0,0,月付,0,邮寄支票,0
CU1069,10,101.9408480349014,1019.4084803490141,1,0,0,1,0,年付,0,电子支票,1
CU1070,30,81.59959957503452,2447.9879872510355,0,0,1,0,0,年付,0,电子支票,0
CU1071,3,95.81616644873452,287.44849934620356,1,1,0,1,1,年付,1,信用卡,0
CU1072,22,84.82594880682075,1866.1708737500564,1,0,0,1,1,两年付,0,信用卡,0
CU1073,19,82.39517645685399,1565.5083526802257,0,0,0,1,1,年付,0,邮寄支票,0
CU1074,17,99.14951695141067,1685.5417881739816,1,0,0,1,1,月付,0,电子支票,1
CU1075,50,63.404205166080644,3170.2102583040323,1,0,0,1,1,月付,1,信用卡,0
CU1076,47,38.013362364337326,1786.6280311238543,1,1,1,1,1,两年付,1,电子支票,0
CU1077,43,46.81560912289539,2013.0711922845016,0,1,1,0,1,两年付,0,信用卡,0
CU1078,13,106.98937928614338,1390.861930719864,1,0,0,0,1,两年付,1,电子支票,0
CU1079,61,42.29245870018116,2579.8399807110504,1,1,0,0,0,年付,1,电子支票,0
CU1080,3,70.86435756532222,212.59307269596667,1,0,1,1,0,年付,1,信用卡,0
CU1081,34,106.35775943835276,3616.163820903994,0,1,1,0,1,两年付,0,邮寄支票,0
CU1082,27,50.978087397814605,1376.4083597409942,0,0,0,0,0,月付,0,电子支票,1
CU1083,22,47.58228559511579,1046.8102830925475,1,0,0,1,1,两年付,0,银行转账,0
CU1084,59,110.8616514474936,6540.8374354021225,0,0,0,0,0,两年付,1,电子支票,0
CU1085,52,67.6110801003637,3515.776165218912,0,1,0,0,1,年付,0,银行转账,0
CU1086,18,53.60971877111039,964.974937879987,0,1,1,0,1,年付,0,信用卡,0
CU1087,53,57.19359173378023,3031.260361890352,1,0,0,1,0,两年付,1,电子支票,0
CU1088,52,93.36342001310548,4854.897840681485,1,1,1,1,1,月付,0,邮寄支票,0
CU1089,64,96.03936296295338,6146.519229629016,1,1,0,0,0,月付,1,信用卡,1
CU1090,12,93.26555969315416,1119.18671631785,0,0,1,0,0,月付,0,银行转账,0
CU1091,1,64.16915880753967,64.16915880753967,0,1,0,0,1,两年付,0,电子支票,0
CU1092,5,27.34131283293522,136.7065641646761,1,0,1,0,1,月付,1,电子支票,0
CU1093,1,41.44251267492709,41.44251267492709,0,1,0,1,1,月付,0,电子支票,0
CU1094,52,105.68965959058772,5495.862298710562,1,0,0,0,0,月付,0,邮寄支票,1
CU1095,46,81.2296980898561,3736.5661121333806,1,0,0,1,0,两年付,1,银行转账,0
CU1096,63,33.0720322643425,2083.538032653578,1,1,0,1,0,月付,1,邮寄支票,0
CU1097,59,28.42447316747362,1677.0439168809437,0,1,1,0,0,月付,0,银行转账,0
CU1098,14,33.24804795013045,465.47267130182627,0,1,0,1,0,月付,0,邮寄支票,0
CU1099,58,103.886978825709,6025.4447718911215,1,1,1,1,0,年付,1,邮寄支票,0
CU1100,22,56.58466826283483,1244.8627017823662,1,0,0,1,0,年付,1,电子支票,0
CU1101,38,58.94762226622163,2240.009646116422,0,0,0,0,1,两年付,1,银行转账,0
CU1102,41,108.72506798980436,4457.727787581979,1,0,0,0,0,两年付,1,邮寄支票,0
CU1103,2,51.818551047296765,103.63710209459353,0,0,1,1,0,月付,0,邮寄支票,1
CU1104,37,47.385909618008455,1753.2786558663129,0,1,0,0,1,年付,0,信用卡,0
CU1105,28,32.23479897654869,902.5743713433633,1,0,0,0,1,两年付,0,邮寄支票,0
CU1106,42,60.78531220614702,2552.983112658175,0,0,1,0,1,年付,0,电子支票,0
CU1107,43,43.51332116500776,1871.0728100953336,1,1,0,1,0,年付,0,电子支票,1
CU1108,57,110.19238822793922,6280.966128992535,1,1,1,1,1,两年付,0,邮寄支票,1
CU1109,61,63.74678046538367,3888.553608388404,1,1,1,1,0,两年付,0,邮寄支票,0
CU1110,2,74.42429114482181,148.84858228964362,1,1,1,0,0,年付,0,信用卡,0
CU1111,65,42.55806632520508,2766.27431113833,0,0,1,0,1,两年付,1,电子支票,1
CU1112,23,85.665318335327,1970.302321712521,0,1,1,0,0,年付,1,信用卡,1
CU1113,63,43.60256168624598,2746.9613862334963,1,1,1,0,1,月付,0,信用卡,0
CU1114,9,93.00620092626419,837.0558083363777,1,0,1,1,0,两年付,1,邮寄支票,0
CU1115,34,47.75663334882218,1623.725533859954,1,1,1,1,1,月付,0,信用卡,0
CU1116,5,97.3833171229973,486.9165856149865,0,1,1,1,0,月付,0,银行转账,0
CU1117,66,74.98589264219629,4949.068914384955,0,1,0,1,0,两年付,1,邮寄支票,1
CU1118,49,84.10735332621937,4121.260312984749,0,1,1,1,0,月付,0,电子支票,0
CU1119,59,101.33640985752983,5978.84818159426,0,1,1,0,0,年付,1,银行转账,0
CU1120,10,108.77405877923512,1087.740587792351,0,1,0,0,0,月付,0,银行转账,1
CU1121,36,24.894111705972506,896.1880214150102,0,1,0,0,0,年付,1,邮寄支票,0
CU1122,37,37.23935847895464,1377.8562637213217,0,1,0,0,0,月付,0,信用卡,0
CU1123,31,119.00480441280186,3689.1489367968575,0,1,0,0,1,年付,0,信用卡,1
CU1124,32,75.62098057054922,2419.871378257575,1,0,1,0,1,年付,1,电子支票,0
CU1125,53,58.04402613928097,3076.3333853818917,0,0,1,0,0,年付,0,银行转账,0
CU1126,52,37.43595455246867,1946.669636728371,0,0,1,0,1,两年付,1,信用卡,0
CU1127,53,95.12881053393151,5041.82695829837,1,0,1,1,1,月付,1,信用卡,0
CU1128,30,31.47376674133145,944.2130022399434,1,0,0,1,1,月付,1,信用卡,0
CU1129,44,86.8818231176395,3822.800217176138,0,0,0,1,1,年付,0,信用卡,1
CU1130,52,66.12685961175463,3438.5966998112403,1,0,0,0,0,两年付,1,邮寄支票,0
CU1131,68,89.54885914299736,6089.32242172382,0,0,1,0,0,月付,0,邮寄支票,1
CU1132,63,76.39843059063088,4813.101127209746,0,0,1,1,1,年付,0,信用卡,1
CU1133,57,57.732472703298235,3290.7509440879994,0,0,0,0,1,月付,0,银行转账,0
CU1134,58,110.9581318234266,6435.571645758742,1,1,1,1,0,两年付,0,邮寄支票,0
CU1135,40,46.65507292335559,1866.2029169342236,1,0,0,0,0,两年付,1,银行转账,0
CU1136,49,37.80415329341376,1852.4035113772743,0,1,0,0,1,年付,1,银行转账,0
CU1137,42,71.70389633005931,3011.563645862491,0,1,0,1,0,年付,0,信用卡,0
CU1138,54,22.449659432298322,1212.2816093441095,0,0,0,0,1,年付,0,银行转账,1
CU1139,14,25.01362804098703,350.1907925738184,0,1,0,0,0,月付,0,电子支票,0
CU1140,71,90.49529848866757,6425.1661926953975,1,0,1,1,0,年付,1,银行转账,0
CU1141,31,52.677163014828515,1632.992053459684,1,1,0,0,0,年付,1,电子支票,0
CU1142,6,55.27147645647669,331.6288587388601,1,0,1,1,1,两年付,1,电子支票,0
CU1143,47,118.04353524202352,5548.046156375106,1,0,1,1,1,两年付,0,信用卡,0
CU1144,49,49.69620381985149,2435.1139871727232,0,1,0,0,0,年付,1,电子支票,0
CU1145,18,23.48523142706666,422.73416568719983,1,0,1,0,0,年付,1,邮寄支票,0
CU1146,43,73.5770417050183,3163.812793315787,0,0,0,0,0,两年付,0,信用卡,0
CU1147,26,58.66907561523129,1525.3959659960137,1,1,1,0,1,年付,0,邮寄支票,0
CU1148,54,113.33158649305197,6119.905670624807,0,0,1,0,0,年付,1,电子支票,0
CU1149,64,114.10015532738609,7302.40994095271,0,1,1,1,0,年付,0,银行转账,0
CU1150,33,80.18091172079252,2645.9700867861534,1,1,1,0,1,月付,0,电子支票,1
CU1151,5,84.7875044653047,423.93752232652355,0,0,1,1,0,月付,1,银行转账,0
CU1152,64,73.52171297948318,4705.389630686924,0,1,1,1,0,月付,0,邮寄支票,0
CU1153,23,60.28470244272685,1386.5481561827175,1,1,0,1,0,年付,1,银行转账,0
CU1154,20,61.50891494117405,1230.1782988234809,0,0,0,0,1,月付,1,信用卡,0
CU1155,30,71.91846106253519,2157.5538318760555,0,1,1,1,0,年付,1,银行转账,0
CU1156,13,79.13893936755507,1028.8062117782158,0,1,0,1,0,月付,1,电子支票,0
CU1157,9,116.67352502402083,1050.0617252161876,0,1,0,0,1,年付,0,信用卡,1
CU1158,71,87.06825717406505,6181.846259358619,1,0,1,1,0,年付,1,电子支票,1
CU1159,37,100.78233107355294,3728.9462497214586,0,0,0,0,0,月付,0,电子支票,0
CU1160,68,104.56812638806478,7110.632594388405,0,1,0,0,1,年付,1,银行转账,0
CU1161,15,84.31726521283616,1264.7589781925424,1,1,0,0,1,年付,0,电子支票,0
CU1162,18,60.9384486732778,1096.8920761190004,0,0,0,1,1,年付,0,信用卡,0
CU1163,55,22.176454445394494,1219.7049944966973,1,0,0,1,0,年付,0,信用卡,1
CU1164,70,117.73211659913187,8241.248161939231,0,0,0,1,0,年付,0,邮寄支票,0
CU1165,59,108.43810764684645,6397.848351163941,0,0,1,1,0,月付,0,信用卡,1
CU1166,61,66.30714869348984,4044.73607030288,0,1,1,1,0,年付,0,电子支票,0
CU1167,7,73.78447440242775,516.4913208169942,0,1,1,1,0,月付,1,邮寄支票,0
CU1168,55,81.21191069483507,4466.655088215929,0,1,0,1,0,月付,1,银行转账,0
CU1169,67,71.38096909159155,4782.5249291366345,1,0,1,1,0,两年付,1,邮寄支票,0
CU1170,68,94.99016144348396,6459.330978156909,0,0,1,0,0,两年付,1,信用卡,0
CU1171,45,77.1786626578812,3473.0398196046544,0,1,0,0,0,两年付,1,电子支票,0
CU1172,60,94.64628708845365,5678.777225307219,1,1,0,0,1,两年付,1,电子支票,1
CU1173,8,97.24336863349266,777.9469490679413,1,1,1,0,0,两年付,1,信用卡,0
CU1174,40,75.879982829705,3035.1993131882,1,0,0,0,0,年付,1,银行转账,1
CU1175,31,41.17891723012917,1276.5464341340044,0,0,0,1,0,年付,0,电子支票,0
CU1176,26,33.79067041795088,878.5574308667228,0,1,1,1,1,月付,1,银行转账,0
CU1177,57,71.54204176128424,4077.8963803932015,0,1,1,0,0,两年付,0,电子支票,0
CU1178,27,76.68005294771662,2070.3614295883485,0,0,0,1,0,月付,1,邮寄支票,0
CU1179,45,106.8520375553556,4808.341689991002,0,1,0,1,1,年付,1,银行转账,0
CU1180,25,33.00095817386092,825.023954346523,0,0,1,1,1,两年付,1,银行转账,0
CU1181,27,84.42956631978586,2279.5982906342183,0,0,0,0,1,月付,1,邮寄支票,1
CU1182,12,111.06813327233473,1332.8175992680167,0,1,1,0,1,两年付,1,邮寄支票,0
CU1183,41,107.62949723763539,4412.809386743051,0,1,0,1,0,两年付,0,信用卡,0
CU1184,5,54.58215256390036,272.91076281950177,1,0,0,0,0,年付,1,邮寄支票,0
CU1185,54,42.93875236010335,2318.692627445581,1,1,0,0,0,两年付,0,电子支票,0
CU1186,24,98.65412350927079,2367.698964222499,1,1,1,1,1,年付,1,信用卡,0
CU1187,4,93.05128753233878,372.2051501293551,0,0,0,1,0,年付,1,信用卡,0
CU1188,36,54.42098467842418,1959.1554484232706,1,1,1,0,0,两年付,0,信用卡,0
CU1189,15,33.356521692056866,500.347825380853,1,1,0,1,0,年付,1,信用卡,1
CU1190,52,110.6396375389223,5753.26115202396,1,1,0,0,0,两年付,0,电子支票,1
CU1191,54,91.69746046032598,4951.662864857603,0,1,0,1,1,年付,1,银行转账,0
CU1192,37,71.8263835414589,2657.5761910339793,0,0,0,0,0,两年付,1,银行转账,0
CU1193,49,22.91640082818815,1122.9036405812192,1,1,1,1,1,年付,1,信用卡,0
CU1194,70,108.63673240918966,7604.571268643276,0,1,1,1,1,月付,0,银行转账,0
CU1195,30,115.71482804281736,3471.444841284521,1,0,1,1,1,年付,1,信用卡,0
CU1196,69,66.92218966961241,4617.631087203256,1,0,0,1,1,月付,0,信用卡,0
CU1197,1,21.286100122074895,21.286100122074895,1,0,0,0,0,月付,0,邮寄支票,0
CU1198,50,39.235036188391305,1961.7518094195652,0,0,0,1,1,年付,0,邮寄支票,0
CU1199,41,119.18742360940723,4886.684367985697,0,1,1,1,1,两年付,1,电子支票,0
CU1200,10,95.6071046221557,956.071046221557,1,0,1,0,1,月付,1,信用卡,1
CU1201,4,110.93116019404928,443.72464077619713,1,0,0,1,1,年付,0,邮寄支票,0
CU1202,8,65.8651003251091,526.9208026008728,0,1,0,0,1,年付,0,信用卡,0
CU1203,4,23.158787618038605,92.63515047215442,0,1,1,1,0,年付,0,电子支票,0
CU1204,19,63.29299707383404,1202.5669444028467,1,0,0,0,0,两年付,0,电子支票,0
CU1205,44,51.15241093830801,2250.7060812855525,0,1,1,0,1,两年付,1,信用卡,1
CU1206,16,67.7138006615987,1083.4208105855791,0,0,0,0,0,年付,1,邮寄支票,0
CU1207,48,101.88627211558818,4890.541061548232,0,0,1,1,0,两年付,0,银行转账,0
CU1208,70,61.37028088377724,4295.919661864407,1,0,0,0,0,年付,0,银行转账,0
CU1209,49,35.208658239207075,1725.2242537211466,0,0,1,1,0,月付,0,电子支票,0
CU1210,6,81.04793214845868,486.2875928907521,0,0,0,0,0,两年付,0,信用卡,0
CU1211,38,66.66310159666665,2533.197860673333,0,1,1,0,0,月付,1,银行转账,1
CU1212,3,54.71278861343231,164.13836584029693,0,0,0,0,1,年付,0,电子支票,1
CU1213,42,94.40191216145732,3964.8803107812073,0,1,0,0,0,月付,1,信用卡,0
CU1214,34,90.50803525753662,3077.273198756245,1,0,1,0,1,两年付,1,银行转账,0
CU1215,32,110.3328140262014,3530.650048838445,1,0,0,1,1,两年付,0,信用卡,0
CU1216,49,82.58867332956385,4046.8449931486284,0,1,1,0,1,年付,1,邮寄支票,1
CU1217,5,46.14221709278961,230.71108546394805,0,0,1,0,0,月付,1,信用卡,0
CU1218,1,100.00997325536893,100.00997325536893,0,0,0,0,0,年付,0,邮寄支票,1
CU1219,4,77.76958510341962,311.07834041367846,0,0,1,0,0,两年付,1,邮寄支票,0
CU1220,64,92.81696002986665,5940.285441911466,0,0,0,0,0,月付,1,信用卡,0
CU1221,56,90.1053722317755,5045.900844979428,1,1,1,1,0,年付,1,银行转账,0
CU1222,58,56.16543811815455,3257.5954108529636,0,1,0,1,0,年付,0,银行转账,0
CU1223,47,69.58248564028762,3270.3768250935177,0,1,0,1,1,月付,0,银行转账,1
CU1224,67,74.30465915541633,4978.412163412894,0,0,1,1,0,年付,1,信用卡,0
CU1225,39,56.828887536943945,2216.326613940814,1,1,1,1,0,年付,0,银行转账,0
CU1226,60,88.55630542681472,5313.378325608883,0,1,1,0,0,两年付,0,银行转账,0
CU1227,27,34.86737019959365,941.4189953890286,0,1,0,0,0,两年付,0,信用卡,0
CU1228,1,37.60636648553372,37.60636648553372,0,0,1,0,1,年付,0,邮寄支票,0
CU1229,62,26.43879026002071,1639.204996121284,1,1,1,1,0,两年付,0,银行转账,0
CU1230,12,50.26517458172556,603.1820949807068,1,0,1,1,1,两年付,0,信用卡,0
CU1231,38,84.19004782058681,3199.2218171822988,0,0,1,0,0,月付,1,信用卡,1
CU1232,51,117.52509176405087,5993.779679966595,1,1,0,0,0,月付,0,电子支票,0
CU1233,14,23.28036779079102,325.92514907107426,0,0,0,0,0,年付,0,电子支票,1
CU1234,71,92.26668453775963,6550.934602180933,0,1,1,1,1,年付,1,邮寄支票,0
CU1235,33,118.5498446604549,3912.1448737950113,1,1,0,0,1,年付,1,信用卡,1
CU1236,18,103.88107753415296,1869.8593956147533,0,0,1,1,1,月付,1,信用卡,0
CU1237,24,110.95321597105843,2662.8771833054025,1,0,1,1,1,月付,0,电子支票,0
CU1238,49,46.938438270621475,2299.9834752604525,1,0,1,1,1,年付,1,邮寄支票,0
CU1239,22,78.30370998956099,1722.6816197703417,1,0,0,1,1,两年付,1,银行转账,0
CU1240,52,30.67918011203505,1595.3173658258224,1,0,0,1,0,两年付,0,邮寄支票,0
CU1241,57,110.3318475553883,6288.915310657133,0,0,0,0,0,月付,1,电子支票,1
CU1242,66,38.819805999100964,2562.1071959406636,1,0,1,0,0,年付,1,电子支票,0
CU1243,13,65.8974946740617,856.6674307628022,1,0,1,0,0,年付,1,信用卡,0
CU1244,45,100.30731867847743,4513.829340531484,1,0,0,1,0,年付,1,电子支票,0
CU1245,2,35.298784264551315,70.59756852910263,1,1,1,1,0,年付,0,邮寄支票,0
CU1246,19,41.985260838115565,797.7199559241957,1,1,0,1,1,年付,1,邮寄支票,0
CU1247,30,118.25436612654613,3547.630983796384,1,1,0,1,0,月付,1,银行转账,1
CU1248,60,40.25990887399222,2415.594532439533,1,1,0,0,0,月付,1,银行转账,0
CU1249,34,67.19904910443663,2284.7676695508453,1,1,1,1,0,月付,1,邮寄支票,0
CU1250,5,47.1716885958006,235.85844297900303,1,1,1,0,0,年付,1,邮寄支票,1
CU1251,30,67.84026711311273,2035.2080133933819,0,0,0,0,1,月付,1,银行转账,1
CU1252,38,66.30900184325338,2519.7420700436287,1,1,0,1,1,年付,1,信用卡,0
CU1253,39,24.022430511746645,936.8747899581192,0,1,0,0,0,月付,1,电子支票,1
CU1254,55,100.34352968841706,5518.894132862939,0,1,1,1,0,两年付,1,信用卡,0
CU1255,53,42.53474545895352,2254.3415093245367,1,0,0,1,1,年付,1,电子支票,0
CU1256,14,109.86300589984374,1538.0820825978124,1,1,0,1,1,年付,0,邮寄支票,0
CU1257,56,69.00407742968054,3864.22833606211,1,0,1,0,1,月付,1,信用卡,1
CU1258,46,35.31062617625515,1624.2888041077367,1,1,0,0,1,年付,0,邮寄支票,0
CU1259,65,66.55335343250144,4325.967973112593,0,0,1,1,0,月付,1,邮寄支票,1
CU1260,40,77.04998247776612,3081.9992991106446,0,1,0,1,0,月付,1,信用卡,0
CU1261,18,96.99947667270744,1745.990580108734,1,0,0,0,0,两年付,0,信用卡,0
CU1262,64,111.43577231914843,7131.889428425499,0,1,0,0,1,月付,1,邮寄支票,0
CU1263,23,78.14591432297183,1797.3560294283523,1,0,0,0,0,月付,1,信用卡,1
CU1264,37,102.4758304762072,3791.605727619666,1,0,0,0,0,月付,0,银行转账,1
CU1265,48,59.57249514768005,2859.4797670886423,0,0,1,0,1,月付,1,电子支票,1
CU1266,7,99.67982903213979,697.7588032249786,1,0,0,0,0,年付,0,邮寄支票,0
CU1267,62,104.82268499135857,6499.0064694642315,0,1,0,0,1,月付,0,电子支票,0
CU1268,59,83.37068451257923,4918.870386242174,1,1,1,0,1,两年付,1,电子支票,0
CU1269,8,47.900417317709866,383.20333854167893,0,1,0,0,1,月付,0,银行转账,0
CU1270,58,65.2505915692633,3784.5343110172716,1,1,0,1,1,月付,0,邮寄支票,0
CU1271,47,56.517928501660045,2656.342639578022,1,1,1,0,0,年付,1,电子支票,0
CU1272,34,45.779015167166605,1556.4865156836645,0,1,1,0,0,年付,1,电子支票,0
CU1273,34,99.18410598826532,3372.259603601021,1,1,0,0,1,月付,0,电子支票,1
CU1274,68,95.97794221503989,6526.500070622713,0,1,0,0,1,两年付,0,电子支票,0
CU1275,69,34.47578631141384,2378.829255487555,1,1,1,0,1,年付,1,邮寄支票,0
CU1276,51,113.28812629651748,5777.694441122391,0,0,1,1,0,月付,1,邮寄支票,0
CU1277,51,117.83985870660426,6009.832794036817,0,1,0,1,1,月付,1,信用卡,0
CU1278,60,85.13721975281321,5108.233185168792,1,1,0,0,1,年付,0,银行转账,1
CU1279,33,40.39537943902353,1333.0475214877765,0,1,0,0,1,月付,0,邮寄支票,1
CU1280,43,111.20458554733406,4781.797178535365,0,1,1,1,0,月付,0,电子支票,0
CU1281,56,110.02251911250191,6161.261070300107,1,1,0,0,0,月付,0,邮寄支票,1
CU1282,23,72.44590898227598,1666.2559065923476,1,0,1,0,0,年付,0,信用卡,0
CU1283,38,53.92267913471234,2049.061807119069,0,0,1,0,0,两年付,0,邮寄支票,0
CU1284,36,73.42714823478227,2643.3773364521617,1,1,0,1,1,两年付,1,信用卡,0
CU1285,69,40.5128213886759,2795.3846758186373,1,0,0,1,1,两年付,1,信用卡,1
CU1286,25,87.9539424833722,2198.848562084305,1,1,1,0,0,两年付,1,电子支票,0
CU1287,18,75.20557930632077,1353.7004275137738,0,0,0,1,1,年付,1,信用卡,0
CU1288,40,108.47581977927246,4339.032791170898,0,1,1,0,0,月付,0,银行转账,0
CU1289,49,113.63159297568546,5567.948055808588,1,1,1,1,0,月付,1,电子支票,1
CU1290,19,36.88695102150355,700.8520694085674,1,1,1,1,1,月付,1,邮寄支票,0
CU1291,58,111.29923143716782,6455.355423355733,1,0,0,1,0,年付,1,银行转账,1
CU1292,33,42.08996825673446,1388.968952472237,1,0,1,1,1,两年付,0,信用卡,0
CU1293,20,72.62781215549069,1452.5562431098137,0,1,0,0,0,月付,0,银行转账,0
CU1294,55,43.08304784493939,2369.567631471666,0,1,0,1,0,两年付,1,银行转账,0
CU1295,12,83.84734911983233,1006.168189437988,0,0,1,0,0,两年付,1,银行转账,1
CU1296,61,79.13925390157537,4827.494487996098,0,0,1,1,0,年付,0,银行转账,1
CU1297,53,60.0990959514712,3185.2520854279737,1,0,1,0,1,月付,0,银行转账,0
CU1298,24,47.29592222611551,1135.102133426772,0,1,1,0,0,两年付,0,银行转账,0
CU1299,46,86.49416518750525,3978.7315986252415,0,0,1,0,0,月付,0,银行转账,1
CU1300,22,89.11944523116723,1960.627795085679,0,1,1,0,0,月付,0,银行转账,0
CU1301,32,59.95878848878027,1918.6812316409687,1,1,0,0,1,年付,1,信用卡,0
CU1302,1,105.1037885712622,105.1037885712622,1,1,0,1,0,年付,1,银行转账,1
CU1303,48,45.613402423339295,2189.443316320286,1,1,1,0,1,年付,1,信用卡,0
CU1304,53,43.24903125437009,2292.1986564816148,1,0,0,1,0,两年付,0,邮寄支票,0
CU1305,44,84.23908631890518,3706.519798031828,1,0,0,0,0,年付,1,邮寄支票,0
CU1306,48,62.45561328131274,2997.869437503012,1,0,1,1,1,两年付,1,邮寄支票,0
CU1307,30,115.05312888927803,3451.593866678341,0,1,1,1,0,年付,0,银行转账,0
CU1308,47,78.78074203687032,3702.694875732905,1,0,1,0,0,月付,1,银行转账,1
CU1309,68,90.12523785219535,6128.516173949284,0,0,1,0,0,年付,1,信用卡,0
CU1310,2,66.64051525674947,133.28103051349893,0,0,1,0,1,月付,1,信用卡,1
CU1311,7,30.75619400852006,215.2933580596404,1,1,1,1,1,月付,1,电子支票,0
CU1312,59,25.836231694599636,1524.3376699813784,0,0,0,1,0,年付,0,信用卡,0
CU1313,45,93.10980595561784,4189.941268002803,1,0,0,1,0,两年付,1,邮寄支票,1
CU1314,69,110.76652635821691,7642.890318716966,0,0,1,1,1,两年付,0,邮寄支票,0
CU1315,29,108.57685333952449,3148.72874684621,1,0,0,0,0,年付,1,电子支票,0
