用户ID,订单ID,订单日期,订单金额,支付方式,配送方式
U01505,O456261,2022-07-25,10.0,银行卡,自提
U01505,O346024,2022-08-09,189.23769085209614,支付宝,同城配送
U01505,O885148,2022-09-27,36.21479252921942,银行卡,同城配送
U01506,O877467,2022-02-13,208.09964576627505,花呗,同城配送
U01506,O119172,2022-04-06,49.549995351275406,花呗,快递
U01506,O601658,2022-04-14,50.74492272046541,花呗,同城配送
U01506,O769620,2022-05-23,26.329388448857355,花呗,自提
U01506,O941803,2022-06-04,81.93800616407869,银行卡,同城配送
U01506,O592853,2022-07-22,27.84702118817935,支付宝,自提
U01507,O656931,2022-01-12,58.18402421903936,微信,自提
U01507,O360289,2022-01-24,75.98903552466949,银行卡,快递
U01508,O467642,2022-02-19,44.90024220069179,微信,同城配送
U01508,O204454,2022-04-05,82.17909380192458,花呗,快递
U01508,O544024,2022-05-04,37.23794850613364,支付宝,同城配送
U01508,O699418,2022-05-10,11.930575238344803,花呗,自提
U01508,O562988,2022-05-17,26.782768526272985,花呗,自提
U01509,O553541,2022-02-21,30.442441960900343,花呗,同城配送
U01509,O519721,2022-03-30,11.925495865838114,微信,同城配送
U01509,O740276,2022-05-13,17.3822154565351,微信,同城配送
U01509,O226344,2022-06-10,14.953748979624233,支付宝,自提
U01509,O271632,2022-06-29,73.60225856634031,花呗,自提
U01509,O232308,2022-08-16,74.17554035659047,银行卡,同城配送
U01509,O789775,2022-09-05,29.725441447409512,支付宝,快递
U01509,O570102,2022-10-28,105.45234558407695,花呗,同城配送
U01509,O620321,2022-12-20,103.7098365111718,微信,同城配送
U01510,O932097,2022-02-03,201.319234208124,银行卡,自提
U01510,O888555,2022-04-02,14.455120731672015,花呗,自提
U01510,O703100,2022-04-19,63.75186387075603,微信,快递
U01510,O758873,2022-05-11,251.56713777263354,银行卡,同城配送
U01510,O557253,2022-07-01,52.18329818869342,支付宝,同城配送
U01510,O719933,2022-08-02,77.4236803581868,花呗,自提
U01510,O148662,2022-08-07,145.3703304211626,银行卡,自提
U01510,O923233,2022-08-31,95.6196248691175,花呗,自提
U01511,O604698,2022-02-07,10.0,微信,自提
U01511,O135703,2022-03-02,33.82353308622909,银行卡,自提
U01511,O986959,2022-04-28,70.6766934467088,花呗,快递
U01511,O241315,2022-06-04,30.01279425578559,银行卡,同城配送
U01511,O119159,2022-06-24,19.400418192291603,微信,自提
U01512,O486429,2022-02-12,81.35066382576721,银行卡,自提
U01512,O747707,2022-03-18,11.836692465443116,银行卡,快递
U01512,O770983,2022-05-13,38.231183914775926,银行卡,自提
U01512,O951697,2022-05-27,340.87680678141487,银行卡,快递
U01512,O488185,2022-07-12,14.695745063744443,花呗,同城配送
U01512,O326984,2022-09-03,26.845810086299377,花呗,自提
U01512,O380091,2022-09-16,30.415563676828977,银行卡,自提
U01513,O452984,2022-01-11,24.253465364083752,银行卡,同城配送
U01513,O801606,2022-02-03,10.0,花呗,自提
U01513,O973931,2022-03-05,157.55187953992726,花呗,快递
U01513,O353782,2022-04-04,39.411106232835444,银行卡,同城配送
U01513,O384674,2022-05-20,100.70129923695372,支付宝,快递
U01513,O843002,2022-07-13,113.58903032132613,银行卡,快递
U01514,O692752,2022-02-07,180.41169937037654,银行卡,快递
U01514,O918253,2022-03-08,142.36499518589514,微信,同城配送
U01514,O571143,2022-04-06,44.96092318436558,支付宝,自提
U01515,O869372,2022-02-10,14.258913019288464,花呗,快递
U01515,O653619,2022-02-16,61.18316844041846,支付宝,自提
U01515,O507973,2022-03-21,22.80367145361549,银行卡,同城配送
U01515,O632162,2022-03-26,58.24714350633163,花呗,快递
U01515,O852236,2022-05-24,420.329088280113,银行卡,快递
U01515,O871102,2022-06-12,10.0,花呗,自提
U01515,O123960,2022-07-08,19.516151919909852,支付宝,自提
U01515,O544249,2022-08-30,23.352433746957818,微信,同城配送
U01516,O296503,2022-02-09,141.97361934994944,花呗,自提
U01516,O814440,2022-03-25,15.099805533751942,银行卡,自提
U01516,O667234,2022-04-05,31.91002880856948,支付宝,同城配送
U01516,O907690,2022-05-08,23.447786246825196,银行卡,快递
U01516,O825576,2022-06-07,100.71861573312079,银行卡,快递
U01516,O159383,2022-06-24,121.7086665855605,花呗,同城配送
U01517,O971412,2022-02-23,69.7117896911766,花呗,快递
U01517,O553354,2022-03-05,25.535213128519388,银行卡,快递
U01517,O601427,2022-04-12,10.0,花呗,自提
U01517,O813831,2022-05-09,22.793383939655765,银行卡,快递
U01518,O391707,2022-01-28,104.10923431793871,花呗,快递
U01518,O540480,2022-03-20,59.155904538768894,银行卡,同城配送
U01518,O167769,2022-03-21,36.55405486840676,微信,自提
U01518,O302422,2022-04-03,52.411982621200146,花呗,同城配送
U01519,O449881,2022-02-01,141.14673823080236,微信,同城配送
U01519,O593602,2022-02-04,119.38191323312037,支付宝,自提
U01519,O736889,2022-02-25,119.65005239084508,支付宝,自提
U01519,O137827,2022-04-03,20.36829523605655,微信,自提
U01519,O735896,2022-05-09,10.0,微信,自提
U01520,O547838,2022-01-20,10.0,花呗,同城配送
U01520,O164989,2022-02-16,483.1907834635786,花呗,同城配送
U01520,O634380,2022-02-19,18.380818570336224,支付宝,快递
U01521,O156068,2022-01-10,24.056856907763983,花呗,同城配送
U01521,O148319,2022-01-14,70.74073814188932,微信,同城配送
U01521,O166387,2022-03-14,24.635769196148633,支付宝,快递
U01521,O890851,2022-04-15,30.872291855888356,银行卡,同城配送
U01521,O707667,2022-04-23,19.109585013520782,微信,快递
U01521,O318628,2022-06-20,66.22844719388753,花呗,自提
U01521,O342953,2022-07-04,21.92538102274135,支付宝,自提
U01521,O702111,2022-07-24,70.84925136853178,支付宝,自提
U01521,O753805,2022-09-15,19.526746860500808,银行卡,快递
U01521,O679024,2022-11-09,13.808648711790244,微信,快递
U01522,O830547,2022-01-07,36.94275445698843,花呗,同城配送
U01522,O705257,2022-02-10,94.15688482420565,银行卡,同城配送
U01522,O742958,2022-03-23,87.79670840463717,微信,快递
U01522,O776186,2022-05-21,59.08826903111616,支付宝,同城配送
U01522,O988196,2022-06-27,75.72847040751125,银行卡,自提
U01522,O375610,2022-08-13,10.0,微信,快递
U01522,O171482,2022-10-09,120.2041972786408,微信,同城配送
U01522,O263252,2022-10-13,58.85813166286789,花呗,同城配送
U01522,O199019,2022-10-31,25.534019040826436,银行卡,自提
U01522,O474580,2022-11-17,393.0902083169732,银行卡,快递
U01522,O186097,2022-12-12,158.69288279212196,支付宝,快递
U01523,O949053,2022-01-24,217.12742866153462,支付宝,快递
U01523,O690225,2022-02-15,246.4350136246207,微信,自提
U01523,O732016,2022-02-23,52.77437817577713,花呗,自提
U01523,O813006,2022-03-07,11.023107621064366,花呗,同城配送
U01523,O707822,2022-03-11,30.84737629845484,银行卡,快递
U01524,O327376,2022-01-31,10.0,银行卡,快递
U01524,O684711,2022-03-12,66.1400442654191,支付宝,同城配送
U01524,O605068,2022-03-20,171.46249847560804,银行卡,同城配送
U01524,O882082,2022-03-25,30.33082770226382,银行卡,快递
U01524,O655641,2022-04-25,58.05097669491259,银行卡,自提
U01524,O354108,2022-05-20,375.6578681308071,花呗,同城配送
U01524,O602625,2022-07-02,126.34365829273493,支付宝,自提
U01524,O758304,2022-07-05,206.0868003810691,银行卡,快递
U01524,O870820,2022-08-12,678.9087783424402,支付宝,快递
U01525,O955946,2022-02-28,116.73297211651139,支付宝,自提
U01525,O597966,2022-03-25,102.52095904162982,支付宝,同城配送
U01525,O931405,2022-04-18,17.854821332449518,微信,自提
U01525,O703408,2022-04-23,54.11198934686431,支付宝,快递
U01525,O520511,2022-06-06,120.85253184024003,支付宝,自提
U01525,O148845,2022-06-27,265.6159938709575,银行卡,自提
U01525,O307479,2022-07-17,91.25294505549273,支付宝,自提
U01525,O565058,2022-07-22,47.69957554325546,支付宝,自提
U01525,O982796,2022-08-16,41.46836993017481,银行卡,同城配送
U01526,O911624,2022-01-29,99.02040925316805,支付宝,同城配送
U01526,O588482,2022-02-07,10.0,支付宝,自提
U01526,O685473,2022-02-24,70.41411347249766,花呗,同城配送
U01526,O611092,2022-03-29,15.524892912135888,支付宝,同城配送
U01527,O634983,2022-01-06,26.741049555187608,银行卡,同城配送
U01527,O183108,2022-02-25,742.5141071154923,支付宝,同城配送
U01527,O557388,2022-04-04,149.28573001629022,花呗,快递
U01527,O631025,2022-05-23,350.977860130605,花呗,自提
U01527,O369600,2022-06-07,55.934503408207895,花呗,同城配送
U01527,O502181,2022-07-10,63.87418259811339,微信,快递
U01528,O408872,2022-02-21,55.03351956745092,微信,自提
U01528,O497829,2022-03-11,90.44818925230288,支付宝,同城配送
U01528,O495475,2022-03-20,10.0,花呗,自提
U01528,O291512,2022-05-10,10.0,银行卡,快递
U01528,O879779,2022-05-27,11.697085853069073,银行卡,自提
U01528,O331107,2022-07-21,56.640604360706774,微信,同城配送
U01529,O638750,2022-02-11,45.573009482755886,微信,快递
U01529,O119136,2022-03-11,120.49621274541684,银行卡,快递
U01529,O376690,2022-04-14,32.093756403677,微信,同城配送
U01529,O108337,2022-05-22,123.69341908838275,花呗,快递
U01529,O694310,2022-05-23,127.45847560589264,微信,快递
U01529,O724051,2022-06-02,18.963350178586936,银行卡,快递
U01530,O924928,2022-02-02,117.62570736405564,支付宝,自提
U01530,O158960,2022-02-11,21.75058095658903,支付宝,自提
U01530,O482114,2022-02-14,92.20699413473612,花呗,同城配送
U01531,O204533,2022-01-20,86.15617713264584,银行卡,同城配送
U01531,O514877,2022-02-24,23.331574580038826,支付宝,自提
U01531,O433290,2022-03-30,43.452022574240566,微信,快递
U01531,O710732,2022-05-17,19.855687255515996,支付宝,自提
U01531,O319179,2022-07-07,122.51421938835749,微信,同城配送
U01531,O183319,2022-07-19,54.94916494070061,微信,快递
U01532,O854215,2022-02-06,21.194783126973352,银行卡,同城配送
U01532,O416819,2022-04-02,12.72070268377228,银行卡,自提
U01532,O564435,2022-05-02,31.79789155653242,支付宝,快递
U01533,O952085,2022-01-25,11.04191334070884,支付宝,自提
U01533,O160331,2022-03-22,17.260195807575496,微信,同城配送
U01533,O831227,2022-04-17,27.249236869125227,微信,同城配送
U01534,O826720,2022-01-29,92.52150682208791,花呗,自提
U01534,O694780,2022-03-14,375.1042789198812,支付宝,快递
U01534,O572919,2022-04-09,43.063518997825376,银行卡,自提
U01534,O129117,2022-04-20,10.0,花呗,快递
U01535,O107142,2022-02-24,77.85970558515902,支付宝,快递
U01535,O839920,2022-03-05,124.18693418792661,花呗,快递
U01535,O575156,2022-04-18,142.95207057503353,支付宝,快递
U01535,O974321,2022-04-21,19.30613709092453,花呗,同城配送
U01535,O790975,2022-06-14,70.4360962846549,微信,快递
U01536,O982334,2022-01-18,335.00101589135676,微信,快递
U01536,O792614,2022-02-18,361.22396713080644,银行卡,同城配送
U01536,O280150,2022-03-14,24.2778024501975,花呗,快递
U01536,O180477,2022-05-09,35.423292652516544,支付宝,快递
U01536,O861239,2022-05-23,17.636187905539906,银行卡,快递
U01536,O100090,2022-07-21,47.71343270486078,花呗,快递
U01536,O318854,2022-07-23,60.39190845472651,花呗,自提
U01536,O383035,2022-08-21,20.705696303093465,花呗,自提
U01536,O155577,2022-10-08,14.530235713600463,支付宝,同城配送
U01537,O428301,2022-02-20,153.0895644955658,微信,自提
U01537,O361673,2022-03-12,94.85688529687074,银行卡,同城配送
U01537,O856932,2022-04-29,21.25840712567796,微信,自提
U01537,O968924,2022-05-29,97.98222503095037,花呗,快递
U01537,O167260,2022-06-12,67.31779805048711,微信,快递
U01538,O417543,2022-02-27,101.99122391579826,银行卡,快递
U01538,O186932,2022-03-19,23.253981378721413,银行卡,同城配送
U01538,O354199,2022-04-05,22.4549411513101,微信,同城配送
U01538,O217970,2022-05-31,43.52012096948163,银行卡,同城配送
U01538,O952177,2022-07-29,68.84981217535841,花呗,快递
U01538,O970872,2022-09-09,40.651354339340635,支付宝,自提
U01539,O525967,2022-02-15,44.99707372736858,支付宝,同城配送
U01539,O387341,2022-03-02,10.0,花呗,自提
U01539,O736434,2022-03-06,10.0,花呗,自提
U01539,O152098,2022-03-23,66.41261628534446,银行卡,自提
U01539,O626830,2022-03-24,43.12676130342619,银行卡,自提
U01539,O256939,2022-05-16,103.63432686901483,银行卡,自提
U01539,O466936,2022-06-04,17.23926030772858,微信,自提
U01540,O277357,2022-02-13,10.0,支付宝,自提
U01540,O520176,2022-04-03,344.59845444846576,银行卡,快递
U01540,O505578,2022-05-21,32.50535332777765,银行卡,同城配送
U01540,O882407,2022-07-18,56.921262755205255,花呗,快递
U01540,O918267,2022-08-25,10.0,花呗,自提
U01540,O994156,2022-10-13,34.199972045905305,银行卡,快递
U01540,O874614,2022-11-06,75.67163006866284,支付宝,自提
U01540,O914927,2022-11-28,67.63739256374552,花呗,快递
U01540,O931871,2023-01-16,122.55646204956071,微信,自提
U01540,O689044,2023-03-02,117.31473167476054,微信,自提
U01541,O158213,2022-01-03,53.57486508043094,银行卡,同城配送
U01541,O122084,2022-01-12,18.73776945035159,微信,同城配送
U01541,O623466,2022-02-01,152.55630491751347,银行卡,自提
U01541,O613916,2022-02-26,42.36246702138922,微信,同城配送
U01542,O278681,2022-01-18,74.46281919514081,花呗,自提
U01542,O873866,2022-03-16,26.702508498458023,花呗,自提
U01542,O148903,2022-04-05,332.83800849124526,银行卡,自提
U01542,O869782,2022-05-12,21.659202369089176,银行卡,快递
U01542,O413522,2022-06-07,58.397153731888054,银行卡,同城配送
U01542,O244073,2022-06-21,43.19265245783321,银行卡,快递
U01542,O885089,2022-07-01,40.19699214732626,花呗,自提
U01542,O929396,2022-07-15,15.43040166244972,微信,同城配送
U01542,O664991,2022-08-20,54.86542295818504,微信,同城配送
U01542,O463382,2022-09-12,10.0,微信,快递
U01543,O444358,2022-02-25,10.60304607667464,微信,快递
U01543,O559543,2022-04-09,262.75605689349425,花呗,快递
U01543,O530657,2022-04-20,29.60134909432321,银行卡,同城配送
U01543,O565824,2022-04-25,34.8479762950626,微信,自提
U01544,O249924,2022-01-26,37.789039588953464,银行卡,快递
U01544,O530944,2022-03-07,34.648657995013316,微信,自提
U01544,O257147,2022-04-27,28.245495456240537,微信,自提
U01544,O500715,2022-05-26,101.01363344542625,微信,自提
U01544,O785119,2022-07-23,135.20520532737243,微信,快递
U01544,O550021,2022-09-08,76.2383713499146,微信,自提
U01545,O330648,2022-02-22,162.0785221668546,花呗,自提
U01545,O704799,2022-03-01,18.94714112873144,花呗,快递
U01545,O804321,2022-03-03,189.29164808493607,支付宝,同城配送
U01545,O884584,2022-04-26,146.53543359520265,花呗,自提
U01545,O531086,2022-06-11,10.0,微信,同城配送
U01545,O149672,2022-07-13,41.00590006324016,银行卡,自提
U01545,O227400,2022-09-08,50.20338023577597,花呗,快递
U01545,O438109,2022-10-12,23.957742870506674,微信,快递
U01546,O935226,2022-01-18,15.020849884639658,花呗,自提
U01546,O114577,2022-03-14,12.380385823010513,微信,同城配送
U01546,O972114,2022-03-26,38.88699540084576,花呗,自提
U01546,O894582,2022-05-14,146.10505801939922,微信,同城配送
U01547,O878660,2022-01-14,43.02810777956905,微信,快递
U01547,O570577,2022-02-08,129.114770101655,花呗,同城配送
U01547,O362585,2022-04-02,10.0,支付宝,同城配送
U01547,O397741,2022-05-29,332.1098351429299,银行卡,自提
U01547,O578731,2022-06-19,10.108905166027418,花呗,快递
U01547,O655193,2022-06-30,29.029841261928407,花呗,自提
U01547,O605642,2022-07-04,353.9516563659162,微信,自提
U01547,O548653,2022-08-11,10.0,花呗,快递
U01547,O821482,2022-08-29,196.90950322519575,微信,同城配送
U01548,O861399,2022-02-21,49.221707418830846,支付宝,快递
U01548,O680107,2022-04-03,29.69218289054395,支付宝,自提
U01548,O714669,2022-04-14,87.50194223818013,微信,自提
U01548,O315274,2022-05-19,24.99063324031902,微信,同城配送
U01548,O720620,2022-07-12,20.832898592589054,支付宝,快递
U01548,O479983,2022-07-30,44.172628834130336,支付宝,自提
U01548,O285289,2022-08-17,117.05671173285964,银行卡,同城配送
U01548,O608849,2022-10-09,150.34044925256637,支付宝,快递
U01548,O543363,2022-11-19,110.48886310438478,花呗,自提
U01549,O923284,2022-02-14,12.31096210325801,微信,同城配送
U01549,O810798,2022-03-14,176.35044114710405,微信,快递
U01549,O820344,2022-05-09,29.97320414296568,微信,自提
U01549,O721814,2022-06-21,49.682706601655795,银行卡,自提
U01549,O821497,2022-07-12,24.802948957691452,花呗,同城配送
U01549,O910814,2022-09-09,101.12514339487566,花呗,同城配送
U01549,O870194,2022-10-24,84.80739311926686,微信,快递
U01549,O284933,2022-10-25,338.22581339723814,支付宝,自提
U01550,O892033,2022-02-03,57.102384909614436,花呗,快递
U01550,O163782,2022-02-26,136.69082541168947,支付宝,自提
U01550,O200701,2022-04-05,43.02742188483061,微信,同城配送
U01550,O665934,2022-05-17,11.951847435018683,微信,快递
U01550,O475050,2022-06-06,34.00477749340615,花呗,同城配送
U01550,O140354,2022-07-27,64.0744952789719,微信,自提
U01550,O780454,2022-08-29,21.48360704732846,支付宝,同城配送
U01550,O149561,2022-10-03,176.33505849286735,花呗,同城配送
U01551,O352662,2022-02-10,72.41013733953572,花呗,快递
U01551,O337486,2022-02-28,280.28998420545844,银行卡,自提
U01551,O749126,2022-04-24,507.41914928968265,银行卡,同城配送
